"Continent,""Continent ID"",""Country"",""Country ID"",""ISO 3"",""Trade Value"",""Year"""
"Africa,""Republic of the Congo"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",36481609,2020"
"Africa,""Republic of the Congo"",Europe,""eu"",""Italy"",""euita"",""ita"",327.99999999999994,2020"
"Africa,""Republic of the Congo"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",12711445,2020"
"Africa,""Republic of the Congo"",Europe,""eu"",""Portugal"",""euprt"",""prt"",38384146,2020"
"Africa,""Republic of the Congo"",North America,""na"",""United States"",""nausa"",""usa"",86571355,2020"
"Africa,""Republic of the Congo"",Oceania,""oc"",""Australia"",""ocaus"",""aus"",36493477,2020"
"Africa,""Republic of the Congo"",South America,""sa"",""Peru"",""saper"",""per"",97531798.00000001,2020"
"Africa,""Algeria"",Asia,""as"",""United Arab Emirates"",""asare"",""are"",75690097.00000001,2020"
"Africa,""Algeria"",Asia,""as"",""China"",""aschn"",""chn"",180004042,2020"
"Africa,""Algeria"",Asia,""as"",""Indonesia"",""asidn"",""idn"",113304733,2020"
"Africa,""Algeria"",Asia,""as"",""India"",""asind"",""ind"",502455367.99999994,2020"
"Africa,""Algeria"",Asia,""as"",""Japan"",""asjpn"",""jpn"",116333114,2020"
"Africa,""Algeria"",Asia,""as"",""South Korea"",""askor"",""kor"",370332891,2020"
"Africa,""Algeria"",Asia,""as"",""Malaysia"",""asmys"",""mys"",82128392,2020"
"Africa,""Algeria"",Asia,""as"",""Singapore"",""assgp"",""sgp"",168388965,2020"
"Africa,""Algeria"",Asia,""as"",""Thailand"",""astha"",""tha"",64862325,2020"
"Africa,""Algeria"",Europe,""eu"",""Austria"",""euaut"",""aut"",220949343.99999997,2020"
"Africa,""Algeria"",Europe,""eu"",""Belgium"",""eubel"",""bel"",31953381,2020"
"Africa,""Algeria"",Europe,""eu"",""Switzerland"",""euche"",""che"",52601893,2020"
"Africa,""Algeria"",Europe,""eu"",""Czechia"",""eucze"",""cze"",7963751.999999999,2020"
"Africa,""Algeria"",Europe,""eu"",""Germany"",""eudeu"",""deu"",377227311,2020"
"Africa,""Algeria"",Europe,""eu"",""Spain"",""euesp"",""esp"",414720920,2020"
"Africa,""Algeria"",Europe,""eu"",""France"",""eufra"",""fra"",1150007858,2020"
"Africa,""Algeria"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",466654507.00000006,2020"
"Africa,""Algeria"",Europe,""eu"",""Greece"",""eugrc"",""grc"",522016290,2020"
"Africa,""Algeria"",Europe,""eu"",""Italy"",""euita"",""ita"",214728527,2020"
"Africa,""Algeria"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",473256996.00000006,2020"
"Africa,""Algeria"",Europe,""eu"",""Portugal"",""euprt"",""prt"",212429968.99999997,2020"
"Africa,""Algeria"",North America,""na"",""United States"",""nausa"",""usa"",87852636,2020"
"Africa,""Algeria"",Oceania,""oc"",""Australia"",""ocaus"",""aus"",99472069,2020"
"Africa,""Algeria"",South America,""sa"",""Brazil"",""sabra"",""bra"",251399973,2020"
"Africa,""Egypt"",Asia,""as"",""China"",""aschn"",""chn"",254998982,2020"
"Africa,""Egypt"",Asia,""as"",""India"",""asind"",""ind"",751665592.0000001,2020"
"Africa,""Egypt"",Asia,""as"",""Sri Lanka"",""aslka"",""lka"",23144996,2020"
"Africa,""Egypt"",Asia,""as"",""Singapore"",""assgp"",""sgp"",5,2020"
"Africa,""Egypt"",Asia,""as"",""Turkey"",""astur"",""tur"",37965698,2020"
"Africa,""Egypt"",Europe,""eu"",""Bulgaria"",""eubgr"",""bgr"",250556631.00000003,2020"
"Africa,""Egypt"",Europe,""eu"",""Switzerland"",""euche"",""che"",69393775,2020"
"Africa,""Egypt"",Europe,""eu"",""Germany"",""eudeu"",""deu"",351085252.00000006,2020"
"Africa,""Egypt"",Europe,""eu"",""Spain"",""euesp"",""esp"",95928847,2020"
"Africa,""Egypt"",Europe,""eu"",""Finland"",""eufin"",""fin"",51,2020"
"Africa,""Egypt"",Europe,""eu"",""France"",""eufra"",""fra"",24939354,2020"
"Africa,""Egypt"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",105769614,2020"
"Africa,""Egypt"",Europe,""eu"",""Greece"",""eugrc"",""grc"",311869685,2020"
"Africa,""Egypt"",Europe,""eu"",""Italy"",""euita"",""ita"",402897166,2020"
"Africa,""Egypt"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",1949,2020"
"Africa,""Egypt"",Europe,""eu"",""Sweden"",""euswe"",""swe"",96,2020"
"Africa,""Egypt"",North America,""na"",""United States"",""nausa"",""usa"",57933867.99999999,2020"
"Africa,""Gabon"",Asia,""as"",""China"",""aschn"",""chn"",1793121815,2020"
"Africa,""Gabon"",Asia,""as"",""Indonesia"",""asidn"",""idn"",11909713,2020"
"Africa,""Gabon"",Asia,""as"",""India"",""asind"",""ind"",87491655,2020"
"Africa,""Gabon"",Asia,""as"",""South Korea"",""askor"",""kor"",124015890,2020"
"Africa,""Gabon"",Asia,""as"",""Malaysia"",""asmys"",""mys"",30866081.000000004,2020"
"Africa,""Gabon"",Asia,""as"",""Singapore"",""assgp"",""sgp"",125553513,2020"
"Africa,""Gabon"",Asia,""as"",""Thailand"",""astha"",""tha"",28230375,2020"
"Africa,""Gabon"",Europe,""eu"",""France"",""eufra"",""fra"",7917.999999999999,2020"
"Africa,""Gabon"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",11968312,2020"
"Africa,""Gabon"",Europe,""eu"",""Italy"",""euita"",""ita"",15088457,2020"
"Africa,""Gabon"",North America,""na"",""Canada"",""nacan"",""can"",30,2020"
"Africa,""Gabon"",Oceania,""oc"",""Australia"",""ocaus"",""aus"",128755318.00000001,2020"
"Africa,""Ghana"",Africa,""af"",""South Africa"",""afzaf"",""zaf"",506165272.00000006,2020"
"Africa,""Ghana"",Asia,""as"",""China"",""aschn"",""chn"",1236304076,2020"
"Africa,""Ghana"",Asia,""as"",""India"",""asind"",""ind"",92839019,2020"
"Africa,""Ghana"",Asia,""as"",""Singapore"",""assgp"",""sgp"",39883335,2020"
"Africa,""Ghana"",Asia,""as"",""Thailand"",""astha"",""tha"",127730531,2020"
"Africa,""Ghana"",Asia,""as"",""Chinese Taipei"",""asxxb"",,40632465,2020"
"Africa,""Ghana"",Europe,""eu"",""Germany"",""eudeu"",""deu"",37118859,2020"
"Africa,""Ghana"",Europe,""eu"",""Spain"",""euesp"",""esp"",63137251,2020"
"Africa,""Ghana"",Europe,""eu"",""France"",""eufra"",""fra"",42429275,2020"
"Africa,""Ghana"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",7517,2020"
"Africa,""Ghana"",Europe,""eu"",""Croatia"",""euhrv"",""hrv"",45,2020"
"Africa,""Ghana"",Europe,""eu"",""Italy"",""euita"",""ita"",20795855,2020"
"Africa,""Ghana"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",153493624,2020"
"Africa,""Ghana"",North America,""na"",""United States"",""nausa"",""usa"",352952201,2020"
"Africa,""Guinea"",Asia,""as"",""United Arab Emirates"",""asare"",""are"",28839513,2020"
"Africa,""Guinea"",Asia,""as"",""South Korea"",""askor"",""kor"",20666356,2020"
"Africa,""Equatorial Guinea"",Asia,""as"",""Brunei"",""asbrn"",""brn"",12450328.000000002,2020"
"Africa,""Equatorial Guinea"",Asia,""as"",""China"",""aschn"",""chn"",913200578,2020"
"Africa,""Equatorial Guinea"",Asia,""as"",""Indonesia"",""asidn"",""idn"",37629043,2020"
"Africa,""Equatorial Guinea"",Asia,""as"",""India"",""asind"",""ind"",190506036.00000003,2020"
"Africa,""Equatorial Guinea"",Asia,""as"",""South Korea"",""askor"",""kor"",97674796.99999999,2020"
"Africa,""Equatorial Guinea"",Asia,""as"",""Singapore"",""assgp"",""sgp"",37941768,2020"
"Africa,""Equatorial Guinea"",Asia,""as"",""Thailand"",""astha"",""tha"",19727196,2020"
"Africa,""Equatorial Guinea"",Europe,""eu"",""Spain"",""euesp"",""esp"",209567422,2020"
"Africa,""Equatorial Guinea"",Europe,""eu"",""France"",""eufra"",""fra"",1431,2020"
"Africa,""Equatorial Guinea"",Europe,""eu"",""Italy"",""euita"",""ita"",33492442.000000004,2020"
"Africa,""Equatorial Guinea"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",2455,2020"
"Africa,""Equatorial Guinea"",Europe,""eu"",""Norway"",""eunor"",""nor"",34815996,2020"
"Africa,""Equatorial Guinea"",Europe,""eu"",""Portugal"",""euprt"",""prt"",338976135,2020"
"Africa,""Kenya"",Africa,""af"",""Ethiopia"",""afeth"",""eth"",1719,2020"
"Africa,""Kenya"",Africa,""af"",""Somalia"",""afsom"",""som"",331,2020"
"Africa,""Kenya"",Africa,""af"",""Uganda"",""afuga"",""uga"",2593,2020"
"Africa,""Libya"",Asia,""as"",""United Arab Emirates"",""asare"",""are"",547294574,2020"
"Africa,""Libya"",Asia,""as"",""China"",""aschn"",""chn"",705806003,2020"
"Africa,""Libya"",Asia,""as"",""Japan"",""asjpn"",""jpn"",57688497,2020"
"Africa,""Libya"",Asia,""as"",""Malaysia"",""asmys"",""mys"",278510.99999999994,2020"
"Africa,""Libya"",Asia,""as"",""Singapore"",""assgp"",""sgp"",173167208,2020"
"Africa,""Libya"",Asia,""as"",""Thailand"",""astha"",""tha"",290777101,2020"
"Africa,""Libya"",Europe,""eu"",""Austria"",""euaut"",""aut"",122169286,2020"
"Africa,""Libya"",Europe,""eu"",""Bulgaria"",""eubgr"",""bgr"",23102804,2020"
"Africa,""Libya"",Europe,""eu"",""Switzerland"",""euche"",""che"",127640470.99999999,2020"
"Africa,""Libya"",Europe,""eu"",""Germany"",""eudeu"",""deu"",747713473,2020"
"Africa,""Libya"",Europe,""eu"",""Denmark"",""eudnk"",""dnk"",27884168.999999996,2020"
"Africa,""Libya"",Europe,""eu"",""Spain"",""euesp"",""esp"",629185862.0000001,2020"
"Africa,""Libya"",Europe,""eu"",""France"",""eufra"",""fra"",433642366.00000006,2020"
"Africa,""Libya"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",79172218,2020"
"Africa,""Libya"",Europe,""eu"",""Greece"",""eugrc"",""grc"",51467415,2020"
"Africa,""Libya"",Europe,""eu"",""Italy"",""euita"",""ita"",1059918037,2020"
"Africa,""Libya"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",67872254,2020"
"Africa,""Libya"",Europe,""eu"",""Romania"",""eurou"",""rou"",5044294,2020"
"Africa,""Libya"",Europe,""eu"",""Sweden"",""euswe"",""swe"",24061387.000000004,2020"
"Africa,""Libya"",Europe,""eu"",""Ukraine"",""euukr"",""ukr"",37575195,2020"
"Africa,""Libya"",North America,""na"",""United States"",""nausa"",""usa"",192793458.99999997,2020"
"Africa,""Libya"",Oceania,""oc"",""Australia"",""ocaus"",""aus"",32232659,2020"
"Africa,""Libya"",South America,""sa"",""Brazil"",""sabra"",""bra"",23063412.999999996,2020"
"Africa,""Mali"",Europe,""eu"",""Belgium"",""eubel"",""bel"",1459,2020"
"Africa,""Mozambique"",Africa,""af"",""Namibia"",""afnam"",""nam"",8,2020"
"Africa,""Mozambique"",Asia,""as"",""United Arab Emirates"",""asare"",""are"",283.00000000000006,2020"
"Africa,""Mozambique"",Asia,""as"",""Singapore"",""assgp"",""sgp"",13351187,2020"
"Africa,""Mauritius"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",264,2020"
"Africa,""Namibia"",Africa,""af"",""Angola"",""afago"",""ago"",8302.999999999998,2020"
"Africa,""Namibia"",Africa,""af"",""Democratic Republic of the Congo"",""afcod"",""cod"",9248,2020"
"Africa,""Namibia"",Africa,""af"",""Seychelles"",""afsyc"",""syc"",6,2020"
"Africa,""Namibia"",Africa,""af"",""South Africa"",""afzaf"",""zaf"",130,2020"
"Africa,""Namibia"",Asia,""as"",""United Arab Emirates"",""asare"",""are"",2823,2020"
"Africa,""Namibia"",Asia,""as"",""Cyprus"",""ascyp"",""cyp"",14065.999999999998,2020"
"Africa,""Namibia"",Asia,""as"",""Philippines"",""asphl"",""phl"",136,2020"
"Africa,""Namibia"",Asia,""as"",""Singapore"",""assgp"",""sgp"",6870,2020"
"Africa,""Namibia"",Europe,""eu"",""Belgium"",""eubel"",""bel"",25,2020"
"Africa,""Namibia"",Europe,""eu"",""France"",""eufra"",""fra"",8,2020"
"Africa,""Namibia"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",147,2020"
"Africa,""Namibia"",Europe,""eu"",""Greece"",""eugrc"",""grc"",553.9999999999999,2020"
"Africa,""Namibia"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",54.00000000000001,2020"
"Africa,""Namibia"",Europe,""eu"",""Norway"",""eunor"",""nor"",427.00000000000006,2020"
"Africa,""Namibia"",North America,""na"",""Saint Kitts and Nevis"",""nakna"",""kna"",1006,2020"
"Africa,""Namibia"",North America,""na"",""United States"",""nausa"",""usa"",3,2020"
"Africa,""Namibia"",Oceania,""oc"",""Marshall Islands"",""ocmhl"",""mhl"",14759,2020"
"Africa,""Niger"",Europe,""eu"",""Czechia"",""eucze"",""cze"",8896476,2020"
"Africa,""Nigeria"",Africa,""af"",""Benin"",""afben"",""ben"",50028,2020"
"Africa,""Nigeria"",Africa,""af"",""Cote d'Ivoire"",""afciv"",""civ"",834516692,2020"
"Africa,""Nigeria"",Africa,""af"",""Ghana"",""afgha"",""gha"",132438910,2020"
"Africa,""Nigeria"",Africa,""af"",""Senegal"",""afsen"",""sen"",435019561,2020"
